product_id|page_id|exposures|purchases|Nhelp|Nnothelp|verified|price|valence|category_name_complete|brand_name|review_comments
20381789|413529|70|11|1|0|1|9.9534146341|5|NonRx:household, food & pets:pets:pet cleaning supplies:|Urine Gone!|This product works without that overwhelming smell of Nature's Miracle has. The urine smell is covered up by the tell tale Nature's Miracle smell so you know the house is saturated in pee. Instead, Urine Gone makes the smell disappear. You can put your nose right over the area and it is gone, And no after smell. And from drugstore.com, it is cheaper than Nature's Miracle
20381790|416920|108|13|0|0|0|2.970167364|4|NonRx:household, food & pets:food & snacks:candy:chocolates:|Lindt|Got this candy for my brothers birthday. I've never tried them but he really liked them; said they were rich and tasty. I guess so..he ate them all within an hour, LOL!
20381842|460368|87|5|0|0|1|5.8304255319|5|NonRx:vitamins:calcium & minerals:other minerals:|Nature's Life|My husband and I take one daily.We are both in good health and I think icelandic kelp helps.
20390713|413591|77|5|3|0|0|19.775714286|5|NonRx:household, food & pets:as seen on tv:beauty:|Genie Bra|"I had a drawer full of expensive bras but they all were uncomfortable. Regardless of being measured by the ""specialists"" at high end stores, I couldn't find a bra that fit properly and felt comfortable.$@$@I saw the Genie Bra on TV and thought it was too good to true but I was wrong! It fit perfectly. It is the most comfortable bra I have ever worn. And, without the hooks, it so easy to slip on over your head or, if you prefer, you can step into it."
20395857|382968|183|7|2|0|0|17.84|4|NonRx:medicine & health:diabetes management:diabetic monitors & kits:|Walgreens|I'm just getting started with this meter and it is the first time I've ever used a glucose meter. The instructions were clear and easy to follow.  It came with everything I needed to get started including 10 test strips,control solution and lancets.  So many of the other meters seemed to not include strips.  (And the price of additional strips lower than many other brands.)  The carrying case is functional and discreet.  The only thing I don't really like is the lancet tool.  I keep pulling the top off when going to reset it.  But I'll probably get used to it or I can buy a new one.  $@$@The meter did come with a mail-in rebate which would refund the entire amount of the meter.  The rebate instructions say you must send in the original
20402697|393081|62|10|0|0|0|6.5227659574|5|NonRx:household, food & pets:laundry & cleaning supplies:dishwashing:automatic:|Finish|I use to use only Cascade in my dishwasher until they recently changed their product to gel. Cascade guncked up the door of my dishwasher with an ugly white film. Finish cleaned the white film off of the door and washes my dishes much better.
20406860|255668|64|3|2|0|0|31.234776119|4|NonRx:personal care:sun care:all sunscreen:|La Roche-Posay Anthelios|Pros: very light weight and non greasy at all. Although it's a body sunscreen, I use it mainly on my face and my combo/oily skin stays oil-free in summer time. Good to use under makeup. $@$@Cons: contains paraben which can cause skin irritation and breakouts, it may be even linked to breast cancer. It also contains avobenzone, which is supposed to be a UVA filter and prevent sun aging but according to recent research it indeed does the Opposite. After using up this bottle I'll switch to mineral and paraben free sunscreen and skincare products.
20439300|394936|136|4|1|0|1|6.0177173913|3|NonRx:vitamins:herbs:evening primrose:|Sundown Naturals|I have used the 500mg from this company and found them very easy to swallow. decided to go up a dosage as read that evening primrose is very good for ageing skin and that is a concern of mine. These are quite large and i am not the best at swallowing pills so have struggled with them, will probably go back to the 500mg and just take more of those.
20447878|403954|81|1|2|1|1|9.49|5|NonRx:beauty:skin care:lotions:basic body:|EO Everyone|I got this as a free gift and was pleasantly surprised.  It has a nice spa-smelling scent.
20479228|395230|190|16|1|0|1|6.4382142857|5|NonRx:beauty:hair care:conditioners:moisturizing:|Dove|"I've deployed multiple times to different desert locations, to include the following types: hot&dry, hot&humid, cold&dry. My hair was constantly frizzy and tangled. When asked what I missed about civilization, I would say, ""I miss my hair."" In 2010, my darling sister sent me a care package with this Dove Shampoo&Conditioner, and voila! I had my beautiful hair back! I've been using it ever since, whether I'm home in the states or on some military deployment."
20479229|395229|255|22|1|0|0|6.4111965812|5|NonRx:beauty:hair care:shampoos:moisturizing:|Dove|I'm loving how great this makes my hair feel.  It is light, smooth, and easy to run fingers through.  I'm not a big fan of excessive scents but it goes with the territory.  I like this better than the Redken Diamond Oil which costs considerably more.
20491163|388828|74|5|0|1|1|4.8483333333|5|NonRx:personal care:antiperspirants & deodorants:for men:soft solids & sticks:|Dove Men+Care|I am allergic to aluminum.  This product is perfect for me.
20497640|410152|172|12|0|2|1|83.502727273|5|NonRx:personal care:oral care:power toothbrushes:rechargeable:|Philips Sonicare|Encourages correct brushing.
20508435|407827|107|10|1|0|1|20.328983051|5|NonRx:beauty:skin care:moisturizers:anti-wrinkle:|Olay Regenerist|I uses a small amount in morning and evening, after cleansing face and before morning  and evening moisturizer. Have tried other products, they don't even come close to the results this product produces. I highly recommend.
20532379|397451|75|9|1|0|1|1.9262015504|5|NonRx:personal care:sun care:all sunscreen:|Ocean Potion Suncare|I work outdoors and this provides excellent protection
20536028|345557|65|3|1|0|0|5.6432978723|5|NonRx:beauty:hair care:shampoos:plus conditioner:|Head & Shoulders|good for oily hair$@should improve smell$@and make a bigger bottle
20536395|374474|93|7|1|1|0|3.682992126|5|NonRx:personal care:soaps & bodywash:natural soaps & bodywash:liquid soaps:|method|I keep this flavor by my kitchen sink and look forward to washing my hands so I can enjoy the delicious 'herbal essence' smell. I just need to locate the refill now!
20536405|395388|253|16|3|0|0|16.074482759|4|NonRx:beauty:hair care:curling irons:|Conair|I'm not a pro with a curling iron. But my low maintenance (sexy bed head) routine was just not cutting it for special occasions or important work events. I like my curls, so have no interest in straightening irons. This product has been great. I get big, smooth and sexy curls that take my look up a notch. It's easy to use and understand. I wish I had bought it years ago to give myself more polish.
20536441|406887|65|5|0|0|1|9.0327659574|1|NonRx:baby & mom:natural baby:bath time & skin care:|California Baby|This stuff makes your hair dry and I can't get over the smell.
20536472|415486|66|1|0|0|1|26.934945055|5|NonRx:vitamins:probiotics:|NOW Foods|After numerous rounds of strong antibiotics, the doctor prescribed a similar item to restore my intestinal flora and fauna. This product contains the same things but additional strains as well.$@I take this in the morning with my other suppliments just before breakfast giving it something to work with right away.$@Easy on the stomach, potent and tasteless.  Try it.
20590655|446284|99|7|0|0|1|8.0703333333|5|NonRx:vitamins:calcium & minerals:calcium:|Nature Made|Good for bone health.
20594449|393465|67|4|0|0|1|15.656388889|4|NonRx:beauty:hair care:salon hair care:salon styling products:serums:|Biolage by Matrix|I use this product daily to keep my short spikey hair shiney and clean without a greasy look/feel
20621722|412293|70|7|0|0|0|8.4802941176|2|NonRx:household, food & pets:laundry & cleaning supplies:laundry:storage & access|Dryel|I have liked this product in the past, but now the container bag for the clothes is shoddy.  The last THREE times I got it, the zipper came unstitched after just one or two uses, so the clothes would not stay in the bag unless I resewed or safety pinned it together.  I'm changing to a brand that doesn't even use a bag.
20631226|410827|145|1|3|0|1|49.365|2|NonRx:household, food & pets:pets:pet carriers & kennels:|Jet Blue|The carrier is very well made, but entirely too small even for an 8 lb. dog.  It could never contain a 17 lb. dog as the product description states.
20644997|342811|130|3|2|0|1|16.24|5|NonRx:vitamins:by condition:prostate health:|Urinozinc|The doctors wanted to do surgery. Their drugs didn't work, Thanks to Zinc stuff, I can live a normal life now.
20683317|370730|92|3|0|0|1|26.79|3|NonRx:medicine & health:first aid:scar & wound:|Curad|I really like that there are no adhesives or fragrances in these strips, as I am allergic.  The gel pads are soothing to my surgical scar (wrist surgery). Started using about 10 days after sutures removed like it says to do. It helps to wear a stocking over it to hold in place while sleeping. My scar looks lighter after use, but have only used for 3 weeks so far.$@Product says it works best to use 12 hours a day for 3 months. Each box of 6 strips says it is a 1 month supply. Instructions are to wash the strips and let dry, then reuse. The gel is so shriveled up and shrunken after 1 use, I have to toss it. No way I could use multiple times. So it is pretty expensive to use for 3 months. Each box has a $5 coupon for the next box, so that
20694178|385806|80|1|4|1|0|12.99|5|NonRx:medicine & health:skin condition treatments:eczema:|Eczemin|I am hyper reactive to almost all creams out there; I can tolerate few ingredients. When I broke out in rashes, I found this cream and tried it. It delivered fast relief, and I supplemented it with an oatmeal moisturizer. The rashes are gone, and I am finally comfortable. It is expensive, and the package says not to use it long term, so I use it only a few times a week unless there is a flareup. I do love this product.
